word,vowel,token,type,repetition,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,nasal,oral,nasalance,murmur,cog,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13
toot,u,3,oral,1,323,40.76,59,1844,18.35,234,2621,23.43,60,108,39.51,215,39.69,40.76,39.69,215,H2,-0.45,1.25,1.07,-0.00108,1.07,3.65099,883,8.77,31.99,33.47201,-16.26401,0.0293488578,130,5,8.221563,44.44,None,Auto,None,58.8314449524734,72.4383570154,0.448171963928701,1.04625519842228,363.562165662594,488.521234216044,-25.418973409545,127.877828005624,82.4785369707887,81.8886785277684,33.0119072002158,-133.532755777045,-39.5291886691963,-7.12928114310691,-39.5893325859542,2.81709372262203,-16.6351356747887,-0.419997103129985
toot,u,3,oral,1,323,40.73,58,1741,17.22,211,2610,20.14,49,108,39.01,215,39.75,40.73,39.75,215,H2,-0.12,1.72,0.98,0.0002,0.98,3.63832,883,7.71,33.02,34.53312,-19.60613,0.0293488578,130,6,8.23603,55.56,None,Auto,None,59.1065093212918,72.1651619381558,0.450260964564644,1.05954794314925,265.681604973968,517.646428687962,-14.5191373460899,105.316794369313,61.0178329680307,78.3248732638352,23.8191837080091,-99.7762472979216,-38.5134918643609,-3.57567518053176,-43.1254590613007,1.96494071082101,-8.53450718945245,3.44495924089729
toot,u,3,oral,1,323,40.74,58,1692,15.15,3688,1720,15.15,532,108,39.19,215,39.98,40.74,39.98,215,H2,0.02,1.55,0.76,-0.00283,0.76,3.45011,861,5.18,35.56,36.71741,-24.8286,0.0293488578,130,7,8.250497,66.67,None,Auto,None,59.4944365072499,71.8517747697305,0.452958908588457,1.06891538895471,118.345516558333,521.594890189456,23.7231259689631,89.2761161589838,87.173101134081,64.5584185975101,34.3326620501337,-83.093774872439,-16.0947498225264,-7.39299621697852,-40.442667470406,4.61707998303117,-14.6543037428066,10.0088305440546
toot,u,3,oral,1,323,40.6,42,1795,14.97,190,2621,16.6,62,108,38.63,215,39.88,40.6,39.88,215,H2,0.26,1.97,0.72,-0.00494,0.72,3.56525,883,4.21,36.39,37.85198,-23.28434,0.0293488578,130,8,8.264963,77.78,None,Auto,None,59.823381706709,71.4131069752067,0.455844120088475,1.07783271322475,347.862599517097,498.200450962221,14.4474398255862,106.433410414021,99.9962741288902,73.0080878843633,28.3007859852909,-86.6994651865134,-49.3889381703031,-18.0116641126546,-56.2657080778959,-13.9172490666474,-6.53752318896548,1.99178506833014
toot,u,3,oral,1,323,40.11,36,1668,13.57,247,2603,15.12,137,108,38.29,215,39.66,40.11,39.66,215,H2,0.46,1.82,0.45,-0.0035,0.45,3.36607,991,-0.32,40.43,42.06584,-24.54405,0.0293488578,130,9,8.27943,88.89,None,Auto,None,59.724364885381,69.9656588185381,0.460516261618789,1.09661353739167,222.251333487381,524.070244280214,10.5643747435353,73.523483230511,117.145173440429,110.780520902873,12.1910354628505,-103.004670566274,-20.2222844770218,-15.6305541947809,-59.8802257075537,0.121676065505125,8.84193910015724,-17.0866991576979
toot,u,3,oral,1,280,28.16,481,1515,4.57,851,2608,8.43,325,86,33,194,28.95,28.16,33,86,H1,4.05,-4.84,-0.79,0.00222,-4.84,-2.82287,926,8.95,19.21,20.81768,-24.56917,0.0293488578,130,10,8.293897,100,None,Auto,None,57.9366834705777,64.9060695974858,0.471632896720222,1.14959538847005,116.848617050336,413.621438402452,118.360593002321,64.6311558903263,141.836368017239,130.712567217787,24.5074616149064,-65.768385617749,-27.0601249546349,39.1982748563948,10.363250621004,-17.0094222663193,-12.3726015923153,2.09818328860823
pop,ah,4,oral,1,1400,-13.95,190,2255,-20.56,583,3206,-19.51,390,96,31.69,172,-7.23,-9.28,31.69,96,H1,38.91,-45.64,-6.72,-4.67482,-45.64,-43.63337,991,-17.19,3.24,6.52232,-51.20193,0.0337904507,157,1,9.771842,0,HighF1Corrected,Auto,LoPitch,45.5862720258761,70.398328960053,0.393037279417864,0.978777244949708,396.059311489599,605.913509762241,-27.7654769913517,10.9471103577655,5.1011497979966,-111.888412369667,36.7493303327479,58.1319607938526,-27.9518232916116,32.476988398564,54.7240987191498,-32.8237413146568,-19.6239141410424,11.6695614157387
pop,ah,4,oral,1,754,37.42,195,1187,32.2,217,2493,9.82,828,108,35.77,215,33.25,28.52,35.77,108,H1,2.52,1.65,4.17,8.90396,1.65,3.68095,969,30.09,7.33,11.09124,-25.9457,0.0337904507,157,2,9.789271,11.11,None,Auto,None,48.4515059012023,72.6419735621002,0.400116555539934,0.920039173740479,652.195142348555,618.679637087988,-58.690455416464,-13.5056577054072,13.7519799687735,-121.993203605135,-14.0305500671944,65.3380466896254,-22.1749846264622,30.201789369563,38.0033661742055,-18.5615628555977,-43.2952434903445,14.5515269054356
pop,ah,4,oral,1,732,39.56,92,1130,34.91,96,2327,16.71,186,108,35.03,215,33.86,26.13,35.03,108,H1,1.17,4.53,5.7,13.42656,4.53,6.56314,861,33.05,6.51,10.76047,-18.3164,0.0337904507,157,3,9.8067,22.22,None,Auto,None,50.4418651967996,73.8803017771934,0.405735086707035,0.893982600916266,375.734402652788,603.459769376141,-48.7934076385083,-13.7218446606145,23.5938783660233,-109.056541414402,-11.422554974872,83.0425828735575,-2.64821661114776,28.7032797615218,54.6564223225526,-18.8034127374558,-40.2151502737864,21.7649836951598
pop,ah,4,oral,1,732,40.78,78,1116,36.68,97,2329,17.62,150,108,34.08,215,34.22,26.76,34.22,215,H2,3.8,6.7,6.56,14.02278,6.56,8.69682,861,32.98,7.8,12.37206,-16.59905,0.0337904507,157,4,9.824129,33.33,None,Auto,None,51.8446324617293,74.7638250898248,0.409487908346238,0.878419415743904,524.791196485105,631.80790773063,-41.2530245334029,-38.9014195897118,23.6491904426959,-97.4452559059208,-22.9238126909573,80.02803435483,0.309564834041662,12.95885297858,63.6222660009753,-28.0063069361322,-33.911348464408,10.7802864673436
pop,ah,4,oral,1,818,41.52,79,1154,36.69,121,2374,17.02,183,108,34.49,215,34.33,27.46,34.49,108,H1,0.17,7.03,7.19,14.06169,7.03,9.06057,861,32.37,9.15,13.96741,-17.46998,0.0337904507,157,5,9.841557,44.44,None,Auto,None,52.5908831484187,75.3049946820688,0.411200767691062,0.873350541038365,815.719606404843,633.76852314253,-80.8044593878573,-42.3981902279062,-1.49715592193464,-116.609940256317,-32.4802316540621,70.4478891376782,-11.921863875779,22.2407599737467,65.3032322003575,-32.4910778726335,-30.82080710945,13.4181715723115
pop,ah,4,oral,1,818,42.06,85,1158,36.99,116,2364,16.38,208,108,34.41,215,34.46,28.49,34.46,215,H2,3.01,7.65,7.6,13.5654,7.6,9.7279,926,32.38,9.68,14.04073,-18.08377,0.0337904507,157,6,9.858986,55.56,None,Auto,None,52.7017554100598,75.4594682542409,0.411214514837219,0.875033514768774,838.065453283456,607.372632890916,-80.8131831550335,-28.5981296835786,-15.7354245980393,-120.928400459447,-18.1418182419549,75.4370937932988,-15.6652825212177,35.66836870706,50.2472063396454,-29.0697995428696,-29.8697621353566,19.0083907018966
pop,ah,4,oral,1,732,41.3,85,1156,37.38,120,2378,17.51,192,108,34.88,215,34.92,28.31,34.92,215,H2,3.33,6.42,6.38,12.98989,6.38,8.50689,861,34.37,6.93,11.79632,-17.4078,0.0337904507,157,7,9.876415,66.67,None,Auto,None,52.7630491663795,75.362475427407,0.411807478124763,0.882055368198752,475.053576276129,623.511925201455,-55.9719585539126,-6.29183714367542,-19.2141456581162,-88.5401611314386,-5.6676118003617,70.8230352461113,-28.2000947148796,31.3293913534411,46.6196244414542,-35.7298347304519,-23.6878365961268,8.94283546040497
pop,ah,4,oral,1,732,42.09,101,1173,35.12,144,2399,17.84,192,108,34.91,215,35.68,30.03,35.68,215,H2,3.21,7.18,6.41,12.06089,6.41,8.53763,861,37.11,4.98,9.50186,-17.8381,0.0337904507,157,8,9.893844,77.78,None,Auto,None,52.788488402535,75.2421166815619,0.412311481054556,0.89011538391353,472.153185286966,630.903922053696,-51.1775160101391,-15.0772629623517,-17.5611474105534,-92.3834021537854,-3.69985139535974,64.640989344181,-44.2811243942594,44.9524016938532,35.7452747017393,-47.0569177829166,-4.86854090764754,-7.94652002430405
pop,ah,4,oral,1,732,41.56,88,1166,34.38,133,2299,18.72,256,108,35.66,215,36.77,32.19,36.77,215,H2,2.84,5.9,4.79,9.37066,4.79,6.94071,947,28.17,13.39,17.16063,-18.04683,0.0337904507,157,9,9.911273,88.89,None,Auto,None,52.387471266015,74.4541397518523,0.413014868272491,0.907940545204846,691.500926452407,598.573931280504,-11.0645024951653,-25.1916409901594,-18.8184764807986,-91.8564604542732,2.75223263421187,52.1812508304716,-18.2013027635982,51.3317344269713,40.822898023534,-30.6696826059369,-11.7963093335344,11.3348609780842
pop,ah,4,oral,1,603,38.72,109,1550,28.37,150,2466,18.32,343,86,41.2,172,40.78,31.3,41.2,86,H1,0.42,-2.48,-2.06,7.42032,-2.48,-0.45273,904,21.78,16.94,19.03823,-22.87839,0.0337904507,157,10,9.928702,100,None,Auto,None,50.7961178322642,69.3085741903836,0.422932001879542,0.938507575661114,274.992144129911,466.835975183967,60.3390088650689,32.4369449707324,9.72725107501695,-39.5182572627766,-20.9345815318253,-14.4464252484669,-7.19231266744424,9.28024592753494,10.9862857881451,-22.9835534543568,-17.9839038709544,28.0638653766248
fiend,i,5,nd,1,560,-13.68,621,1917,-15.69,424,2761,-19.87,865,99,-4.28,237,-9.02,-11.04,-4.28,99,H1,4.74,-9.4,-4.66,-2.63607,-9.4,-7.38493,861,-21.96,8.28,10.2412,-15.59241,0.0346011017,183,1,11.574795,0,None,Auto,LoPitch,54.2034135728221,67.6879534664554,0.44468623897996,1.14196933635797,242.542668492413,315.009516326958,5.15885801068709,206.868521673264,75.9003789952348,99.5399377284338,-45.0843264858542,-39.9030104310428,8.53657486140247,-19.5138058988668,6.02566258689128,-4.02977981987651,-53.7349884175101,26.5429355130835
fiend,i,5,nd,1,215,39.9,148,1388,10.36,1224,2543,19.02,182,108,38.38,215,39.9,39.85,39.9,215,H2,0.78,1.52,0,0.04547,0,2.49964,1012,12.68,27.22,28.64683,-20.8789,0.0346011017,183,2,11.595075,11.11,None,Auto,A1isP0,68.1049548938478,69.1781716098949,0.496091228604056,1.04370054443463,338.403200143824,475.939849275539,-14.5102823888662,134.201619488969,82.8644902991501,14.3027160395329,-34.4067750420139,-51.8884887245355,-19.7418812170353,53.9838802154791,-24.2918721746642,-63.0417639453256,-29.1001068827912,6.14412479961149
fiend,i,5,nd,1,323,40.46,140,548,40.32,1560,2580,20.06,67,108,41.74,215,41.14,40.46,41.74,108,H1,0.6,-1.28,-0.68,-0.00451,-1.28,0.78425,861,14.51,25.95,26.91326,-21.6771,0.0346011017,183,3,11.615354,22.22,None,Auto,None,72.4184581796232,66.3514635365508,0.521859905115034,1.04554861193367,151.599442058797,514.675393910789,41.8585067787013,170.926090295157,113.046465433021,-18.2290614487294,-71.1980078774846,-74.7050003357414,41.8286844688972,58.6206167374925,-35.6767326480541,-44.6702616438829,-31.6878922209194,27.1920545699896
fiend,i,5,nd,1,215,41.57,128,912,18.75,530,2626,19.22,53,108,41.68,215,41.57,40.25,41.68,108,H1,0.11,-0.11,0,1.31639,-0.11,1.98977,861,16.5,25.07,27.1503,-22.46076,0.0346011017,183,4,11.635633,33.33,None,Auto,None,73.0823300637793,65.0618911525448,0.529029223374733,1.06152697588874,131.048489825914,542.117420575177,57.0162107982969,135.239889944256,109.266654837685,-24.7455327921186,-73.9911994600025,-42.3707390535239,63.5830539778882,45.7096850842601,-46.3607067005261,-32.7351951213109,-37.3425698176603,20.7813465153364
fiend,i,5,nd,1,215,41.46,92,994,19.84,292,2656,14.87,93,108,41.83,215,41.46,41.01,41.83,108,H1,0.37,-0.37,0,0.44738,-0.37,1.74647,947,15.98,25.48,29.01495,-26.95605,0.0346011017,183,5,11.655913,44.44,None,Auto,None,73.3922090890427,64.2849780724396,0.533074582668228,1.07698699231053,207.705155308611,560.866684320663,60.5776206051665,105.357149899983,99.7630107165646,-19.2602200237908,-59.2175031464492,-28.8785291547724,47.3009888033618,31.6422049031187,-41.3994455129383,-33.8544533996767,-36.0405767295754,19.3861816419394
fiend,i,5,nd,1,215,41.81,65,997,20.96,169,2687,14.81,91,108,42,215,41.81,41.1,42,108,H1,0.19,-0.19,0,0.71302,-0.19,1.93877,947,17.03,24.78,30.16518,-27.19385,0.0346011017,183,6,11.676192,55.56,None,Auto,None,73.7363113691913,63.9506685175856,0.535535832290216,1.08375137957678,207.233449348749,576.361205294513,51.5564946914485,95.7101672373041,115.020087983483,-43.952877658578,-59.4924630355166,-16.3033944228633,39.251431026631,31.5280663529307,-39.8212734626274,-43.8291937832838,-58.847854266889,31.448557206484
fiend,i,5,nd,1,323,41.91,67,963,19.72,210,2714,11.13,208,108,42.33,215,41.76,41.91,42.33,108,H1,0.57,-0.42,0.15,-0.00143,-0.42,1.70458,969,17.51,24.4,29.15598,-31.19606,0.0346011017,183,7,11.696472,66.67,None,Auto,None,74.1074339375787,64.0583805244667,0.536365918198501,1.08334783573071,275.149298100006,578.498362144668,75.3926212914965,98.1239473527456,94.7717566280606,-29.6827816215459,-53.0949582107734,-35.3424019688431,30.4279996078482,27.1560368107906,-53.5633620529553,-32.2261872868351,-50.6685320355355,22.9710544782486
fiend,i,5,nd,1,215,41.79,49,1004,21.52,128,2726,15.7,100,108,42.31,215,41.79,41.65,42.31,108,H1,0.52,-0.52,0,0.1408,-0.52,1.61301,969,18.37,23.42,30.57186,-26.61155,0.0346011017,183,8,11.716751,77.78,None,Auto,None,73.9900336274767,64.0803512362442,0.535886343045301,1.08614328621453,389.94759298839,572.449937499049,41.1293811450019,105.906524299659,106.686644116182,-42.4245777806324,-58.0686206523057,-34.7498905182668,43.0273426199559,34.038536214054,-61.5502999914195,-35.91133498441,-70.7274179903084,35.9141996998317
fiend,i,5,nd,1,215,41.54,49,998,21.76,136,2686,15.11,112,108,42.08,215,41.54,41.13,42.08,108,H1,0.54,-0.54,0,0.41447,-0.54,1.59601,1034,19.09,22.45,28.9496,-26.97181,0.0346011017,183,9,11.737031,88.89,None,Auto,None,73.642908336929,63.9554801053574,0.535201823005488,1.09327900907621,358.627019219961,562.438402160817,53.9490986455072,119.869041382313,84.4522457787924,-20.9315112152715,-41.4030003900143,-55.5068707842697,42.5452691128522,39.7175810473564,-59.3172099953737,-56.8280462588478,-50.6250924176861,30.4299345668746
fiend,i,5,nd,1,215,41.19,74,1040,20.54,255,2610,10.1,185,108,42.48,215,41.19,40.8,42.48,108,H1,1.3,-1.29,0,0.38752,-1.29,0.8436,1034,20.54,20.65,24.90014,-32.381,0.0346011017,183,10,11.75731,100,None,Auto,None,74.325205112631,63.22479692866,0.540350447180069,1.12341956557292,253.340308907399,560.147043532393,112.421942652554,81.2837444685595,86.1362959518191,1.93815755866409,-43.8027651415501,-45.038841664705,34.9241463462998,51.8187588579062,-41.5974178693064,-68.2549731143595,-49.0189061038671,21.3660720967148
min,ih,6,nasal,1,215,39.63,159,1682,11.57,267,2527,6.54,258,108,39.8,215,39.63,38.58,39.8,108,H1,0.17,-0.17,0,1.04508,-0.17,1.9245,947,14.22,25.41,27.01696,-33.26352,0.0369641284,150,1,13.413013,0,None,Auto,None,69.7205445409663,66.841317774405,0.510541840590575,1.09341969437951,236.771291977925,551.182062551163,80.2781015445045,45.39404946038,82.1930412690813,62.7965041982581,8.92636263158663,-67.478534879033,-2.00968862015242,6.74755155362951,-40.2431647210918,1.98832244771173,17.7367528909583,-31.327450003716
min,ih,6,nasal,1,517,37.9,118,2122,21.1,102,2880,17.8,171,108,40.56,194,38.45,34.68,40.56,108,H1,2.11,-2.66,-0.55,3.21882,-2.66,-0.61159,926,18.88,19.02,20.67976,-22.75704,0.0369641284,150,2,13.429683,11.11,None,Auto,None,67.6682300508291,68.7859268926998,0.495904496913446,1.04183922148086,312.906410144522,521.146828227077,-19.5694921316792,107.047157257207,105.426889613305,26.5784901794996,-49.1267225301389,-114.252178855135,-1.26959979170859,34.851972715306,19.5373796555147,23.7327747933228,3.79550912390149,-15.9832579010357
min,ih,6,nasal,1,517,38.16,107,2160,21.25,111,2930,16.26,204,108,40.2,194,39.03,33.65,40.2,108,H1,1.18,-2.04,-0.87,4.50965,-2.04,0.00851,904,16.21,21.95,23.61915,-23.93614,0.0369641284,150,3,13.446352,22.22,None,Auto,None,67.3727740619024,68.843986338161,0.494599738417146,1.03307040037233,268.079227061669,546.206485846682,-44.7927534238583,104.10440063647,80.3776809422062,34.6859337230187,-62.8741752081306,-91.7224285167208,-7.39831583612013,39.1534033231189,3.52414762135714,15.0539524177299,2.07193899887813,-25.4788317028636
min,ih,6,nasal,1,517,38.02,110,2141,19.57,145,2999,15.06,289,108,40.19,194,38.27,34.08,40.19,108,H1,1.92,-2.17,-0.25,3.93842,-2.17,-0.12589,926,19.33,18.69,20.4115,-25.12759,0.0369641284,150,4,13.463021,33.33,None,Auto,None,67.286230564022,68.6275628441982,0.495065503483714,1.0332598600974,208.320817278027,521.413018028516,9.91985756253821,105.246814286806,88.4983690277538,29.7554279789363,-49.5180535089184,-92.1515725284696,-16.7196150745558,54.4339043988137,22.3434762865159,17.2995795749172,-0.021033873496474,2.79880561004524
min,ih,6,nasal,1,517,38.06,120,2181,20.67,117,3044,15.05,168,108,40.43,215,39.17,33.54,40.43,108,H1,1.26,-2.37,-1.11,4.52071,-2.37,-0.32865,947,20.07,17.99,19.72511,-25.38317,0.0369641284,150,5,13.47969,44.44,None,Auto,None,67.3777478312569,68.4413393139197,0.49608452867333,1.03272174510608,173.589806056725,529.418792416423,17.0682399291826,104.584630552406,71.2397692159432,23.9659976037739,-37.5562906006551,-93.1204111898525,-7.16469795652003,51.1356767265889,29.3172253100629,5.02597651299036,-0.321619622254292,-7.5776073492763
min,ih,6,nasal,1,517,37.6,119,2165,18.75,153,3044,14.43,202,108,40.32,215,39.02,33.25,40.32,108,H1,1.31,-2.72,-1.42,4.354,-2.72,-0.67867,947,19.29,18.31,20.05029,-25.88957,0.0369641284,150,6,13.496359,55.56,None,Auto,None,67.3686468284837,68.2164078374986,0.496873693007303,1.04102120256302,448.99920560535,535.532496691176,-3.44178162080981,95.5352254485522,47.1569863009617,34.9184102502819,-58.8212868984215,-109.786208773205,7.14977834581998,36.902519725192,13.1720060655592,6.34156882990131,-12.5971218050516,1.80210199071362
min,ih,6,nasal,1,517,36.97,136,2176,15.98,172,3080,10.48,211,108,40.31,215,39.25,34.08,40.31,108,H1,1.06,-3.34,-2.28,2.89309,-3.34,-1.30051,947,20.32,16.65,18.41507,-29.82642,0.0369641284,150,7,13.513028,66.67,None,Auto,None,67.5439374856996,68.1024355008867,0.497941345563134,1.04850536431671,144.599735751182,538.166161627494,13.1530514492832,106.220161543874,63.8289780985915,18.8485825663243,-21.1655279529851,-87.3006578821625,-8.58662105612921,59.9680777721458,20.6265023536398,6.73792431972206,-10.4651780663591,-12.8440611763642
min,ih,6,nasal,1,517,36.2,173,2156,20.18,121,2981,12.46,175,108,40.53,215,39.48,33.8,40.53,108,H1,1.06,-4.33,-3.28,2.4007,-4.33,-2.28906,947,19.01,17.19,18.90988,-28.06769,0.0369641284,150,8,13.529697,77.78,None,Auto,None,67.9024909419444,67.9450729678282,0.499843272765966,1.05967059848365,223.103703737898,539.08524072144,19.5121627933551,119.817239679674,51.8129649897894,2.70024812635281,-5.97212775425751,-90.3292041945032,-7.13518223087756,54.4335961869303,19.0993273246018,9.07920498833729,-31.8741600873183,-8.59876359886254
min,ih,6,nasal,1,409,35.58,228,2109,18.4,134,3058,9.56,123,108,40.72,215,39.76,34.21,40.72,108,H1,0.97,-5.14,-4.18,1.37495,-5.14,-3.10044,926,18.14,17.44,19.17574,-31.16344,0.0369641284,150,9,13.546366,88.89,None,Auto,None,68.8713260545569,67.3000002681602,0.50576966468944,1.07631818746891,458.732133185135,532.490934599295,23.28206862049,106.949366298747,56.5769463319213,14.0912603690494,-39.5788644588225,-87.5840326289243,3.11081456180424,23.8724781511531,35.6310324427585,5.50748274524864,-41.1877421453232,-0.812977672738147
min,ih,6,nasal,1,215,41.25,419,1680,8.79,1988,2019,9.29,1114,108,42.13,215,41.25,35.67,42.13,108,H1,0.88,-0.88,0,5.57625,-0.88,1.14852,926,18.58,22.67,23.9265,-32.84232,0.0369641284,150,10,13.563035,100,None,Auto,None,72.6205415086734,64.7556853781501,0.528625244369984,1.13925574434843,185.522527910015,558.963301914309,101.356271301574,100.080091241217,40.5081323574063,2.00774650901044,-1.37772775667047,-38.5248074729619,-5.55781040146202,40.2603329698919,35.3112061760836,-2.28939785951483,-83.2456251542734,-17.6880200918932
pit,ih,7,oral,1,474,33.32,173,2018,12.13,244,2778,7.07,310,129,39.34,237,30.61,28.47,39.34,129,H1,8.73,-6.02,2.71,4.84578,-6.02,-3.94796,861,9.94,23.38,25.06944,-32.26966,0.0241633856,80,1,15.223841,0,None,Auto,None,48.0229587452033,67.5234116607912,0.415616332875411,1.05977822912829,258.94966875609,480.3409274518,11.0904342739194,138.490011044955,61.9273568425958,19.7641159582236,-1.12285557245836,-97.4222110914727,-38.5727943282092,43.2877773572626,16.6574449253798,15.1306574114067,5.42006049264657,23.3987369903308
pit,ih,7,oral,1,452,33.77,145,2096,17.32,166,2934,12.58,173,108,38.46,215,34.67,32.1,38.46,108,H1,3.79,-4.69,-0.9,1.67345,-4.69,-2.63434,1012,7.69,26.08,27.65109,-25.88282,0.0241633856,80,2,15.232719,11.11,None,Auto,None,49.8145622460975,69.1066640179823,0.418887054994521,1.04576428097968,188.285675591119,488.156587652852,-51.6952510008286,127.431765791973,52.386014941242,25.9554134282764,14.0814389630656,-91.3946156319842,-28.236192861072,30.0491669627383,5.75020337667379,8.83226042674472,6.17967733702385,13.100742322124
pit,ih,7,oral,1,431,33.93,124,2085,19.4,155,2940,13.85,215,108,37.16,215,35,31.26,37.16,108,H1,2.16,-3.23,-1.07,2.66879,-3.23,-1.1758,861,13.14,20.79,22.43399,-23.31308,0.0241633856,80,3,15.241596,22.22,None,Auto,None,50.5913775157558,69.6330820917865,0.420807693217379,1.0326319882781,327.872906140833,512.465495233578,-76.0752300646422,110.716540101185,53.0373322871225,27.5319621486193,5.18339745434988,-89.215809392045,-34.9335894071772,28.9640518177678,-10.8488411405995,12.3964188516501,6.84533385032832,-4.02221955563473
pit,ih,7,oral,1,431,34.76,110,1410,8.37,3018,2078,20.37,165,108,37.41,215,35.02,32.46,37.41,108,H1,2.39,-2.65,-0.26,2.29642,-2.65,-0.59894,883,12.6,22.16,23.55097,-17.0366,0.0241633856,80,4,15.250473,33.33,None,Auto,None,51.0205432713209,69.8005130456521,0.422281883858629,1.02053991082857,461.3331065832,515.889047362203,-76.4311528627267,115.749795481565,55.2119185139501,23.7123171536543,0.199931525865732,-106.433263848809,-37.7452601366324,25.840742485246,-3.81055926218553,20.5583517732864,-3.56647567502912,13.0312068459414
pit,ih,7,oral,1,431,35.21,100,1877,17.97,2887,2040,19.08,226,108,36.84,215,35.18,32.43,36.84,108,H1,1.66,-1.63,0.03,2.77784,-1.63,0.42489,861,12.15,23.06,24.50458,-17.76116,0.0241633856,80,5,15.259351,44.44,None,Auto,None,51.3175370080626,69.893536916246,0.42337333831485,1.01136693035765,560.628897003018,539.517590029022,-67.7409929207373,66.9031128871559,89.2385886834694,8.05285491293154,-6.13671380269827,-85.3897686665217,-58.9309706512904,24.1653000433452,5.03491650030977,3.76064142492809,9.12417707262798,24.6816496954388
pit,ih,7,oral,1,431,36.11,93,1999,18.23,161,2946,15.76,158,108,36.8,215,35.37,33.22,36.8,108,H1,1.43,-0.69,0.74,2.88714,-0.69,1.36841,861,10.8,25.31,26.94578,-21.03826,0.0241633856,80,6,15.268228,55.56,None,Auto,None,51.5311531897987,69.9109297023767,0.424326987503595,1.00673857462623,520.439599657937,536.490095209949,-54.3015515415331,73.4527958055315,72.2380131768368,16.7229950154301,-3.26433733262207,-102.588574923879,-41.832075753266,5.22858487964438,1.38994495523472,23.2946176780665,2.66048666302159,25.6285255650968
pit,ih,7,oral,1,431,36.11,93,1999,18.23,161,2946,15.76,158,108,36.8,215,35.37,33.22,36.8,108,H1,1.43,-0.69,0.74,2.88714,-0.69,1.36841,861,10.8,25.31,26.94578,-21.03826,0.0241633856,80,7,15.277105,66.67,None,Auto,None,51.7242023911694,69.7484374923715,0.425809486323494,1.00865026539181,264.906707476678,543.362771516102,-17.7878601239769,76.8344562582677,56.265639108511,26.1432406742257,9.72566183051863,-84.807846535603,-24.2259204384814,6.29247636663666,-14.7168550503992,18.4646163172527,-7.41382428999464,14.5095322820782
pit,ih,7,oral,1,431,36.39,99,1927,16.84,140,2974,11.57,197,108,36.72,215,35.12,33.13,36.72,108,H1,1.6,-0.33,1.27,3.26489,-0.33,1.73148,861,8.81,27.58,29.20868,-25.15034,0.0241633856,80,8,15.285983,77.78,None,Auto,None,52.2228637216271,69.2074300599474,0.430064542341997,1.0166270446751,232.649871859429,547.836883473675,-16.5013370775716,74.6005623673369,63.2936781634551,28.4488448129685,16.4040497552784,-78.8904315746579,-37.7851201005788,6.97557157412224,-24.298998523373,11.8848809201897,5.06965251530821,3.6844859464766
pit,ih,7,oral,1,431,36.1,86,1880,15.95,104,3027,8.42,230,108,36.72,215,34.51,32.6,36.72,108,H1,2.2,-0.62,1.59,3.49649,-0.62,1.45023,861,2.09,34.01,35.59698,-28.30102,0.0241633856,80,9,15.29486,88.89,None,Auto,None,53.1636869797078,67.6847834119278,0.439920230743669,1.02587779290448,267.577650837807,518.809038266679,-17.8536262736577,111.790903191642,70.0872126291457,16.083148426836,22.3970865217068,-58.6948196654328,-49.4461828238554,-21.836056935971,-9.0776244648548,12.4693814023345,-23.4339756221853,17.7480227041257
pit,ih,7,oral,1,388,32.98,148,1997,12.98,262,3035,6.52,367,108,34.47,237,31.61,32.61,34.47,108,H1,2.86,-1.49,1.37,0.36683,-1.49,0.57643,883,8.92,24.06,25.59748,-27.94701,0.0241633856,80,10,15.303737,100,None,Auto,None,53.1377811320895,64.1205480315576,0.453168499935981,1.03498704698373,114.417751777358,288.913018034431,43.2858025727265,185.768287336278,77.7013940782419,20.4955422192862,47.4060590187974,-0.775458617636764,-24.4293330080412,-32.6701666721143,9.21739067731249,19.8175231201853,5.18214297718624,23.5855607320848
pond,ah,8,nd,1,732,35.63,214,980,33.55,153,2279,7.66,463,129,37.67,237,32.36,33.92,37.67,129,H1,5.32,-2.04,3.27,1.71177,-2.04,0.02089,861,32.36,3.27,7.87306,-30.00635,0.037394279,202,1,16.956267,0,None,Auto,None,62.3047327411746,68.2119503599175,0.477369875335525,0.953821601171347,686.913053979528,627.570041038704,54.0605781612856,-17.6610497639297,-5.83104247511962,-96.4180019397838,-35.2694310702876,45.5039705737864,-13.0171926399845,34.9273121091312,50.2325406207151,-37.1360769551926,-23.7999180897705,15.6578088675547
